2017-07-11 14:28:51,347 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@1e88b3c: startup date [Tue Jul 11 14:28:51 JST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2017-10-20 14:44:44,676 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\truefalseServer\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2017-10-20 14:44:46,296 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 14:44:46,356 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 14:44:46,396 | INFO  | Recovery replayed 233 operations from the journal in 0.08 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 14:44:46,587 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-58128-1508478286436-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2017-10-20 14:44:46,698 | INFO  | Listening for connections at: tcp://TAKIZAWA-PC:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 14:44:46,698 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 14:44:46,708 | INFO  | Listening for connections at: amqp://TAKIZAWA-PC:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 14:44:46,709 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 14:44:46,709 | INFO  | Listening for connections at: stomp://TAKIZAWA-PC:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 14:44:46,714 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 14:44:46,721 | INFO  | Listening for connections at: mqtt://TAKIZAWA-PC:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 14:44:46,723 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 14:44:47,003 | INFO  | Listening for connections at ws://TAKIZAWA-PC:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2017-10-20 14:44:47,007 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 14:44:47,010 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-58128-1508478286436-0:1) started | org.apache.activemq.broker.BrokerService | main
2017-10-20 14:44:47,015 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2017-10-20 14:44:47,906 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2017-10-20 14:44:48,027 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2017-10-20 14:44:48,542 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2017-10-20 14:45:46,556 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7cd62f43: startup date [Fri Oct 20 14:45:46 JST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2017-10-20 14:45:48,623 | INFO  | PListStore:[C:\truefalseServer\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2017-10-20 14:45:48,663 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\truefalseServer\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2017-10-20 14:45:50,285 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 14:45:50,345 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 14:45:50,395 | INFO  | Recovery replayed 241 operations from the journal in 0.09 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 14:45:50,585 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-58142-1508478350435-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2017-10-20 14:45:50,695 | INFO  | Listening for connections at: tcp://TAKIZAWA-PC:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 14:45:50,695 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 14:45:50,705 | INFO  | Listening for connections at: amqp://TAKIZAWA-PC:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 14:45:50,705 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 14:45:50,715 | INFO  | Listening for connections at: stomp://TAKIZAWA-PC:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 14:45:50,715 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 14:45:50,725 | INFO  | Listening for connections at: mqtt://TAKIZAWA-PC:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 14:45:50,725 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 14:45:50,932 | INFO  | Listening for connections at ws://TAKIZAWA-PC:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2017-10-20 14:45:50,944 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 14:45:50,947 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-58142-1508478350435-0:1) started | org.apache.activemq.broker.BrokerService | main
2017-10-20 14:45:50,948 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2017-10-20 14:45:51,982 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2017-10-20 14:45:52,088 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2017-10-20 14:45:52,538 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2017-10-20 14:47:36,535 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7cd62f43: startup date [Fri Oct 20 14:47:36 JST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2017-10-20 14:47:38,755 | INFO  | PListStore:[C:\truefalseServer\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2017-10-20 14:47:38,795 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\truefalseServer\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2017-10-20 14:47:40,369 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 14:47:40,429 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 14:47:40,479 | INFO  | Recovery replayed 262 operations from the journal in 0.09 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 14:47:40,659 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-58154-1508478460509-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2017-10-20 14:47:40,759 | INFO  | Listening for connections at: tcp://TAKIZAWA-PC:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 14:47:40,759 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 14:47:40,769 | INFO  | Listening for connections at: amqp://TAKIZAWA-PC:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 14:47:40,769 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 14:47:40,779 | INFO  | Listening for connections at: stomp://TAKIZAWA-PC:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 14:47:40,779 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 14:47:40,780 | INFO  | Listening for connections at: mqtt://TAKIZAWA-PC:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 14:47:40,780 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 14:47:41,023 | INFO  | Listening for connections at ws://TAKIZAWA-PC:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2017-10-20 14:47:41,023 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 14:47:41,023 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-58154-1508478460509-0:1) started | org.apache.activemq.broker.BrokerService | main
2017-10-20 14:47:41,023 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2017-10-20 14:47:42,029 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2017-10-20 14:47:42,132 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2017-10-20 14:47:42,511 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2017-10-20 14:57:03,468 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7cd62f43: startup date [Fri Oct 20 14:57:03 JST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2017-10-20 14:57:06,237 | INFO  | PListStore:[C:\truefalseServer\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2017-10-20 14:57:06,277 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\truefalseServer\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2017-10-20 14:57:07,941 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 14:57:08,001 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 14:57:08,039 | INFO  | Recovery replayed 297 operations from the journal in 0.078 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 14:57:08,265 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-58280-1508479028093-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2017-10-20 14:57:08,367 | INFO  | Listening for connections at: tcp://TAKIZAWA-PC:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 14:57:08,377 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 14:57:08,388 | INFO  | Listening for connections at: amqp://TAKIZAWA-PC:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 14:57:08,388 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 14:57:08,393 | INFO  | Listening for connections at: stomp://TAKIZAWA-PC:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 14:57:08,395 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 14:57:08,416 | INFO  | Listening for connections at: mqtt://TAKIZAWA-PC:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 14:57:08,417 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 14:57:08,809 | INFO  | Listening for connections at ws://TAKIZAWA-PC:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2017-10-20 14:57:08,811 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 14:57:08,815 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-58280-1508479028093-0:1) started | org.apache.activemq.broker.BrokerService | main
2017-10-20 14:57:08,851 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2017-10-20 14:57:09,985 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2017-10-20 14:57:10,095 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2017-10-20 14:57:10,501 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2017-10-20 15:02:29,755 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7cd62f43: startup date [Fri Oct 20 15:02:29 JST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2017-10-20 15:02:31,911 | INFO  | PListStore:[C:\truefalseServer\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2017-10-20 15:02:31,951 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\truefalseServer\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2017-10-20 15:02:33,599 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 15:02:33,679 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 15:02:33,711 | INFO  | Recovery replayed 302 operations from the journal in 0.081 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 15:02:33,912 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-58402-1508479353761-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2017-10-20 15:02:34,024 | INFO  | Listening for connections at: tcp://TAKIZAWA-PC:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 15:02:34,024 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 15:02:34,031 | INFO  | Listening for connections at: amqp://TAKIZAWA-PC:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 15:02:34,033 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 15:02:34,042 | INFO  | Listening for connections at: stomp://TAKIZAWA-PC:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 15:02:34,043 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 15:02:34,065 | INFO  | Listening for connections at: mqtt://TAKIZAWA-PC:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 15:02:34,065 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 15:02:34,314 | INFO  | Listening for connections at ws://TAKIZAWA-PC:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2017-10-20 15:02:34,316 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 15:02:34,327 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-58402-1508479353761-0:1) started | org.apache.activemq.broker.BrokerService | main
2017-10-20 15:02:34,337 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
